age,position,games_played,games_started,minutes,rebounds,assists,steals,blocks,turnovers,fouls,points,trip_dbl,all_star
34,PF,62,30,1866,607,83,41,50,51,191,596,0,0
35,PF,77,50,1617,455,83,43,32,79,147,446,0,0
36,PF,73,16,1387,395,84,36,39,72,163,390,0,0
21,C,75,14,1143,294,23,33,75,61,155,489,0,0
22,C,60,19,968,243,14,16,101,51,122,386,0,0
23,C,79,75,2193,634,38,41,193,102,232,798,1,0
24,C,61,45,1535,477,31,35,132,87,166,691,0,0
24,C,41,40,1124,362,25,25,101,68,118,486,0,0
24,C,20,5,411,115,6,10,31,19,48,205,0,0
25,C,79,0,1433,381,24,30,157,90,184,717,0,0
26,C,5,5,79,17,2,1,7,8,16,35,0,0
27,C,23,0,256,61,3,2,20,18,30,106,0,0
27,C,17,0,195,48,1,2,19,13,28,88,0,0
27,C,6,0,61,13,2,0,1,5,2,18,0,0
28,C,34,2,370,133,3,5,26,21,49,172,0,0
29,C,77,10,739,244,17,19,67,40,109,472,0,0
30,C,65,17,615,169,33,21,57,27,91,310,0,0
31,C,75,62,1671,566,52,47,148,108,208,897,0,0
32,C,68,68,1130,390,37,36,94,55,159,446,0,0
33,C,24,1,359,125,25,12,27,30,58,177,0,0
25,SG,78,65,1966,256,124,46,18,56,140,497,0,0
26,SG,18,2,299,33,17,8,3,4,21,91,0,0
27,SG,66,45,1550,238,112,36,12,64,115,503,0,0
28,SG,56,4,871,151,36,26,8,24,74,187,0,0
29,SG,9,0,67,9,6,0,1,5,5,24,0,0
18,SF,64,17,1179,269,98,49,61,66,86,451,0,0
19,SF,49,2,1106,278,113,52,66,80,94,458,0,0
20,SF,79,34,2462,501,263,90,151,160,201,1213,0,0
21,SG,77,77,3087,580,352,116,118,198,160,2065,0,1
22,SG,76,76,2912,597,400,119,73,189,139,1948,1,1
23,SG,75,74,2954,488,411,124,59,195,156,2407,1,1
24,SG,67,67,2675,402,370,93,42,179,129,1878,0,1
25,SF,78,78,3182,484,448,135,52,201,167,2003,0,1
26,SF,47,47,1745,307,225,59,41,120,88,1147,0,1
27,SG,71,71,2539,378,458,92,36,213,136,1747,0,1
28,SG,66,62,2440,339,387,68,30,160,91,1427,1,0
29,SG,35,35,1181,154,175,42,15,69,38,545,1,0
30,SG,30,24,673,94,99,15,14,44,40,245,0,0
30,SG,6,0,46,5,6,0,2,1,2,19,0,0
30,SG,24,24,627,89,93,15,12,43,38,226,0,0
31,SG,72,39,1686,251,252,66,34,102,101,574,0,0
32,SF,52,0,837,154,110,16,15,53,35,273,0,0
22,SG,70,1,695,139,40,20,26,40,76,93,0,0
23,SF,79,57,2072,428,198,62,74,92,153,356,0,0
24,SF,51,2,307,79,11,5,4,17,35,38,0,0
24,SF,41,0,240,61,8,4,3,10,32,30,0,0
24,SF,10,2,67,18,3,1,1,7,3,8,0,0
25,SF,52,8,760,199,43,10,33,25,94,174,0,0
26,PF,64,6,1127,246,110,44,36,56,104,227,0,0
27,SF,26,10,387,78,20,13,11,12,39,51,0,0
27,SF,15,9,230,48,10,5,8,7,26,32,0,0
27,SF,9,0,145,28,9,8,3,5,13,19,0,0
27,SF,2,1,12,2,1,0,0,0,0,0,0,0
27,SG,1,0,1,0,0,0,0,0,0,0,0,0
25,SF,14,0,53,7,1,1,1,3,8,21,0,0
26,SF,72,5,1003,247,31,18,15,30,134,337,0,0
27,SF,40,1,593,113,14,23,8,26,72,182,0,0
28,SF,16,0,56,18,1,1,0,1,5,30,0,0
22,PG,13,0,117,6,18,2,1,13,16,65,0,0
24,PG,35,6,427,21,73,19,1,30,36,130,0,0
25,PG,25,10,597,72,89,15,2,27,55,180,0,0
26,PG,81,81,2831,220,447,75,7,113,199,1046,1,0
27,PG,81,80,3030,213,500,63,6,147,202,1184,0,0
28,PG,75,1,1311,97,170,21,2,75,117,432,0,0
29,"PG,SG",70,57,2365,176,430,72,6,120,163,828,0,0
29,SG,39,26,1269,94,196,36,2,61,94,465,0,0
29,PG,31,31,1096,82,234,36,4,59,69,363,0,0
30,PG,76,69,2651,157,391,56,1,117,177,975,0,0
31,SG,28,1,486,50,52,11,2,29,37,149,0,0
32,PG,38,3,702,62,124,14,0,42,72,165,0,0
33,PG,54,26,1410,96,220,23,3,76,120,242,0,0
23,PG,30,2,590,49,125,34,4,31,31,229,0,0
24,PG,21,0,398,48,102,18,3,23,18,118,0,0
24,PG,33,0,391,34,59,16,1,29,39,88,0,0
25,PG,53,47,1382,113,236,63,12,99,138,416,0,0
26,PG,66,32,1232,78,151,42,9,76,131,370,0,0
27,PG,48,9,718,43,90,24,5,46,51,231,0,0
27,PG,26,2,379,21,45,17,3,23,21,138,0,0
27,PG,22,7,339,22,45,7,2,23,30,93,0,0
20,SG,82,55,2187,235,82,45,18,96,201,720,0,0
21,SG,82,82,2670,241,140,77,19,138,219,996,0,0
22,SG,68,53,1443,148,79,52,10,99,140,531,0,0
23,SG,61,26,1176,129,51,29,6,62,108,495,0,0
24,SG,56,17,1091,139,51,38,15,61,139,422,0,0
25,SG,19,0,158,17,4,6,3,5,22,75,0,0
26,SF,71,23,1619,157,58,45,16,50,155,715,0,0
27,SG,21,2,314,45,20,12,1,21,26,127,0,0
27,PG,6,0,36,3,2,3,1,5,5,9,0,0
23,SF,34,0,348,50,14,2,1,23,24,162,0,0
24,SF,44,20,860,138,52,16,5,59,84,318,0,0
25,SF,35,25,922,120,58,23,8,58,90,337,0,0
25,SF,34,25,907,118,58,23,8,57,88,335,0,0
25,SF,1,0,15,2,0,0,0,1,2,2,0,0
22,PG,55,0,595,79,38,25,4,47,80,262,0,0
22,PG,33,0,308,48,16,12,3,23,48,112,0,0
22,PG,22,0,287,31,22,13,1,24,32,150,0,0
24,PG,22,1,195,20,25,3,1,15,17,99,0,0
24,PG,7,0,82,8,10,3,0,6,7,37,0,0
24,PG,15,1,113,12,15,0,1,9,10,62,0,0
25,SG,37,4,384,41,19,8,6,14,31,161,0,0
27,SG,27,0,333,40,30,13,7,15,26,160,0,0
28,SG,37,4,784,124,93,21,16,43,73,426,0,0
28,SG,29,4,654,104,82,19,15,38,61,370,0,0
28,SG,4,0,32,5,4,2,1,0,2,9,0,0
28,SG,4,0,98,15,7,0,0,5,10,47,0,0
20,PF,8,0,28,10,2,1,0,2,1,12,0,0
21,PF,33,0,279,74,16,12,16,12,41,80,0,0
22,C,42,3,524,127,44,17,16,19,74,179,0,0
23,PF,72,51,1597,382,150,47,57,93,165,533,0,0
24,PF,50,6,718,171,51,15,18,31,74,138,0,0
25,PF,67,22,1487,325,141,32,27,66,131,401,0,0
25,PF,41,3,685,137,70,10,12,28,65,159,0,0
25,PF,26,19,802,188,71,22,15,38,66,242,0,0
26,PF,78,78,2360,373,333,58,46,83,189,661,0,0
27,PF,17,4,296,45,33,12,3,22,41,72,0,0
28,PF,42,1,595,105,81,18,7,30,68,150,0,0
29,PF,22,14,381,74,50,10,4,23,31,107,0,0
30,PF,2,0,6,0,0,0,0,0,2,0,0,0
21,PF,7,0,39,9,2,1,1,3,9,32,0,0
22,C,71,6,729,158,43,29,11,42,119,331,0,0
23,PF,58,10,620,141,18,11,8,37,118,255,0,0
24,PF,68,38,1442,343,57,38,18,59,191,563,0,0
25,PF,43,4,423,79,13,9,2,13,64,165,0,0
26,PF,2,0,6,0,1,0,0,0,1,2,0,0
27,C,14,0,81,14,2,0,2,5,16,42,0,0
29,C,34,6,397,123,10,8,36,23,54,125,0,0
30,C,73,11,905,308,14,32,61,40,152,213,0,0
31,C,61,1,729,246,35,22,67,39,121,214,0,0
32,C,36,4,399,131,35,10,26,21,55,141,0,0
25,PG,31,1,292,27,63,4,1,31,31,73,0,0
26,PG,4,0,43,1,13,2,0,2,1,6,0,0
22,SG,60,0,719,99,39,18,5,25,52,281,0,0
22,SG,41,0,486,72,22,13,4,20,33,169,0,0
22,SG,19,0,233,27,17,5,1,5,19,112,0,0
23,SG,74,64,2062,171,78,63,4,60,97,774,0,0
24,SG,66,50,1644,161,54,40,3,29,82,556,0,0
25,SG,78,10,1663,171,69,58,5,52,103,618,0,0
26,SG,77,70,2556,194,138,111,4,111,119,1209,0,0
27,SG,60,0,1462,104,79,59,6,57,76,663,0,0
28,SG,3,0,43,5,3,0,0,1,2,22,0,0
29,SG,36,10,738,77,45,34,4,36,41,327,0,0
30,SG,77,0,1119,126,70,29,4,37,55,487,0,0
31,SG,8,0,104,12,8,1,1,2,5,51,0,0
22,C,6,0,36,3,0,2,2,1,7,7,0,0
29,C,60,8,1042,180,82,34,23,46,124,395,0,0
30,PF,15,0,157,30,12,8,1,6,19,29,0,0
20,PG,50,31,984,134,159,68,23,75,113,250,0,0
21,PG,60,8,1167,220,175,77,20,84,109,455,0,0
22,PG,16,1,321,50,45,15,13,21,26,145,0,0
23,PF,12,0,71,21,0,1,0,9,8,29,0,0
25,PF,22,0,283,113,6,9,5,19,43,111,0,0
25,PF,3,0,20,10,0,1,1,2,6,15,0,0
25,PF,19,0,263,103,6,8,4,17,37,96,0,0
26,PF,20,0,120,35,3,4,9,10,20,39,0,0
26,PF,4,0,13,4,1,1,1,0,3,5,0,0
26,PF,16,0,107,31,2,3,8,10,17,34,0,0
27,PF,7,0,35,11,2,0,0,2,11,2,0,0
24,SG,12,0,72,13,11,2,0,3,6,19,0,0
21,SG,80,62,2662,280,176,125,17,132,213,1221,0,0
22,SG,41,40,1551,155,104,67,12,89,81,698,0,0
23,SG,68,68,2377,250,158,75,23,151,151,1148,0,0
23,SG,37,37,1408,152,104,33,15,87,75,678,0,0
23,SG,31,31,969,98,54,42,8,64,76,470,0,0
24,SG,61,61,2535,236,201,78,27,129,148,1202,0,0
25,SG,53,41,1716,178,128,32,13,88,108,735,0,0
25,SG,40,40,1503,155,118,30,10,79,86,673,0,0
25,SG,13,1,213,23,10,2,3,9,22,62,0,0
26,SG,72,3,1671,154,112,49,14,54,123,556,0,0
27,SG,39,0,516,49,22,14,5,26,37,195,0,0
28,SF,18,3,390,40,20,16,2,14,20,137,0,0
21,PF,29,0,145,36,13,6,2,15,14,51,0,0
22,C,18,0,105,33,10,3,6,10,7,58,0,0
23,C,11,0,71,23,5,3,6,6,10,37,0,0
21,PF,16,0,57,13,1,0,11,1,5,21,0,0
22,PF,25,1,141,34,7,3,6,9,12,38,0,0
23,PF,23,3,284,81,9,6,10,18,36,93,0,0
23,C,72,21,1266,319,57,20,32,67,224,363,0,0
24,PF,54,33,708,145,19,11,15,62,125,266,0,0
24,PF,19,16,259,49,7,6,3,27,52,78,0,0
24,PF,35,17,449,96,12,5,12,35,73,188,0,0
26,C,14,0,70,16,1,0,3,4,22,16,0,0
21,SG,27,0,475,50,28,15,4,11,53,165,0,0
22,SF,82,64,2460,310,169,83,20,123,243,990,0,0
23,SF,79,58,2378,347,182,122,11,113,183,1055,0,0
24,SG,79,79,2852,302,331,131,19,180,204,1434,0,0
25,SF,29,23,889,123,99,41,7,65,79,426,0,0
26,SF,82,82,2982,429,328,119,21,191,270,1652,1,0
27,SF,77,77,2393,461,331,80,7,174,172,1407,0,1
28,SF,62,59,1853,382,265,53,7,137,142,1297,0,1
29,SF,33,33,1102,201,188,37,6,86,87,680,0,0
21,C,59,43,1166,280,16,20,53,80,156,446,0,0
22,C,74,60,1659,392,24,18,89,97,260,569,0,0
23,C,52,0,809,231,28,18,38,48,124,308,0,0
24,"C,PF",76,17,1330,413,21,37,63,90,208,482,0,0
24,PF,22,1,391,140,10,9,22,25,58,152,0,0
24,C,54,16,939,273,11,28,41,65,150,330,0,0
25,C,75,75,1870,502,50,14,108,110,237,735,0,0
26,C,59,56,1541,373,61,16,73,83,214,604,0,0
28,C,23,5,278,77,13,4,14,17,42,82,0,0
29,C,18,0,105,34,10,1,6,10,23,36,0,0
25,C,1,0,19,7,0,0,0,0,5,6,0,0
22,PG,19,0,118,14,24,4,1,11,13,16,0,0
19,SF,81,21,2133,477,99,51,125,147,191,761,0,0
20,SF,82,6,2227,453,184,71,103,160,184,779,0,0
21,SF,67,62,2008,363,176,67,69,178,159,618,0,0
22,SF,79,56,2079,359,162,67,61,130,168,861,0,0
22,SF,37,16,888,167,80,25,27,56,84,330,0,0
22,SF,42,40,1191,192,82,42,34,74,84,531,0,0
23,SF,63,22,1699,299,129,75,78,157,189,809,0,0
24,SF,40,23,1286,182,73,42,39,99,100,559,0,0
27,SF,34,0,298,57,17,11,20,21,32,120,0,0
20,SF,33,0,163,25,12,10,0,21,17,92,0,0
21,SG,11,0,53,5,2,3,1,6,7,16,0,0
18,PG,23,0,203,38,16,7,2,9,20,79,0,0
19,SG,37,13,373,35,25,11,4,28,60,101,0,0
20,SG,60,13,689,78,53,32,8,27,98,297,0,0
21,SG,72,72,1623,167,107,46,15,64,187,657,0,0
22,SF,63,28,1497,168,105,58,17,81,190,622,0,0
23,SF,78,19,1969,255,135,74,38,93,221,1000,0,0
24,SG,56,14,1145,116,69,46,18,53,122,508,0,0
25,SF,65,13,1364,174,63,49,17,69,138,729,0,0
26,SG,51,34,984,103,52,46,15,44,103,503,0,0
27,SG,70,40,1841,214,75,60,26,73,132,942,0,0
28,SF,64,24,1464,175,63,53,29,70,142,753,0,0
29,SF,76,29,1776,229,48,46,25,40,151,815,0,0
30,SF,70,3,1337,152,55,37,21,39,134,699,0,0
31,SF,53,1,856,95,36,26,15,30,79,339,0,0
31,SF,40,1,562,68,22,18,10,21,62,218,0,0
31,SF,13,0,294,27,14,8,5,9,17,121,0,0
32,SF,10,0,161,12,12,10,4,4,14,64,0,0
18,C,34,0,159,43,7,7,15,13,33,48,0,0
19,C,37,2,254,43,7,2,17,16,31,67,0,0
20,C,55,1,767,151,41,14,77,51,92,266,0,0
20,C,25,0,140,28,9,3,15,15,25,37,0,0
20,C,30,1,627,123,32,11,62,36,67,229,0,0
21,PF,80,16,1913,437,90,44,140,124,219,639,0,0
22,C,70,64,1663,424,58,32,114,101,185,505,0,0
23,C,61,15,1034,264,34,22,51,48,134,333,0,0
24,C,32,18,685,151,47,22,34,35,82,215,0,0
24,C,8,0,71,18,4,4,1,2,7,16,0,0
24,C,24,18,614,133,43,18,33,33,75,199,0,0
25,C,69,69,1686,360,104,54,140,151,229,606,0,0
26,C,29,23,472,97,17,9,25,32,59,134,0,0
27,C,1,0,5,1,0,0,0,2,1,0,0,0
23,PG,82,36,2093,280,476,84,17,166,194,914,1,0
24,PG,82,82,2848,360,657,119,28,265,229,1296,0,0
25,PG,81,81,3023,379,882,126,34,245,228,1335,3,0
26,PG,80,80,2913,316,537,99,11,206,203,1088,1,0
27,PG,82,82,2838,366,501,142,25,215,194,1214,1,0
28,PG,82,82,2852,338,569,121,8,220,204,1113,0,0
29,PG,82,82,2937,351,674,106,18,256,213,1126,0,0
30,PG,80,79,2966,352,625,110,10,222,184,1075,1,0
30,PG,23,23,822,104,209,37,4,70,58,300,0,0
30,PG,57,56,2144,248,416,73,6,152,126,775,1,0
31,PG,82,82,3016,324,565,105,6,206,181,1398,0,0
32,PG,82,82,2976,368,534,109,14,199,196,1337,2,0
33,PG,82,66,2500,266,445,93,9,173,169,1146,0,0
34,PG,81,81,2650,302,566,114,12,197,171,1029,0,0
35,SG,66,7,1809,221,441,63,9,177,133,639,0,0
36,PG,82,11,2151,238,484,73,11,172,159,786,0,0
37,SG,58,2,982,130,197,34,9,61,75,283,0,0
37,SG,30,2,570,73,100,15,7,33,32,176,0,0
37,SG,28,0,412,57,97,19,2,28,43,107,0,0
38,PG,81,0,1253,153,284,32,6,104,103,355,0,0
38,PG,51,0,631,77,143,14,2,46,56,183,0,0
38,PG,30,0,622,76,141,18,4,58,47,172,0,0
39,PG,39,4,461,51,87,16,0,37,46,144,0,0
39,PG,26,0,280,24,58,9,0,25,32,88,0,0
39,PG,13,4,181,27,29,7,0,12,14,56,0,0
22,C,38,0,469,117,22,9,18,32,65,238,0,0
23,C,55,4,961,293,45,23,35,48,111,423,0,0
24,C,57,45,1434,419,107,33,38,73,176,505,0,0
25,C,76,75,2263,621,152,76,41,115,244,1032,0,0
25,C,48,47,1391,401,101,52,29,74,156,608,0,0
25,C,28,28,872,220,51,24,12,41,88,424,0,0
26,C,73,72,2270,603,193,65,43,118,203,955,0,1
27,PF,72,53,2621,743,312,68,86,144,247,1014,2,1
28,C,56,56,2089,521,220,69,68,82,181,876,0,0
29,C,79,79,2923,615,374,61,62,180,234,1182,0,0
30,C,63,56,1783,401,224,38,39,108,155,568,1,0
31,C,72,72,2513,681,264,69,74,164,247,964,0,0
32,C,70,43,2100,545,234,52,36,130,223,831,0,0
32,C,43,43,1354,344,148,30,24,83,135,513,0,0
32,C,27,0,746,201,86,22,12,47,88,318,0,0
33,C,82,37,1950,399,154,44,29,107,189,719,0,0
34,C,60,5,1015,222,145,28,21,54,98,382,0,0
35,C,15,1,146,19,24,4,2,12,10,35,0,0
24,SF,15,4,126,15,3,1,2,5,10,38,0,0
25,SF,10,0,67,5,1,1,1,1,5,35,0,0
26,SF,28,1,162,16,11,5,2,4,18,35,0,0
22,SF,52,2,694,78,44,17,12,23,89,118,0,0
23,SF,45,7,723,52,43,24,9,22,88,200,0,0
24,SF,5,1,43,1,2,1,0,1,8,2,0,0
27,SF,82,3,1944,164,111,28,17,58,160,637,0,0
28,SF,69,15,1757,128,146,40,23,59,165,567,0,0
30,SF,12,0,111,15,10,5,4,5,9,34,0,0
20,PF,7,0,26,2,3,1,0,1,3,9,0,0
21,PF,52,16,789,147,26,22,32,48,70,257,0,0
22,PF,10,0,119,20,8,7,5,5,9,29,0,0
22,PF,6,0,61,12,3,6,3,3,4,17,0,0
22,PF,4,0,58,8,5,1,2,2,5,12,0,0
21,PG,10,0,38,2,5,0,0,4,6,26,0,0
22,PG,64,0,783,51,109,27,1,62,63,353,0,0
23,PG,16,3,261,28,39,10,1,26,14,165,0,0
24,PG,58,2,656,50,62,26,4,39,55,294,0,0
25,PG,81,2,1527,169,149,68,9,63,114,826,0,0
26,PG,51,0,801,75,87,28,2,35,58,351,0,0
27,PG,81,3,1662,158,226,59,6,76,102,690,0,0
28,PG,80,8,1754,141,280,65,3,101,109,759,0,0
29,PG,82,36,2107,154,229,55,11,106,128,819,0,0
30,PG,82,1,1908,182,245,49,10,93,129,811,0,0
31,PG,66,1,1485,108,118,53,6,54,105,767,0,0
32,PG,28,0,715,51,76,19,1,29,40,372,0,0
27,SG,47,5,924,150,58,56,16,67,124,248,0,0
28,SG,20,0,173,35,19,7,3,9,33,36,0,0
29,SG,2,0,23,6,1,0,0,2,2,3,0,0
20,SF,82,62,2390,327,140,51,19,97,200,975,0,0
21,SF,63,53,2123,273,198,47,23,108,145,956,0,0
22,SF,65,52,2186,341,170,42,21,125,173,1011,0,0
22,SF,49,39,1826,286,139,36,16,99,139,806,0,0
22,SF,16,13,360,55,31,6,5,26,34,205,0,0
23,SF,65,65,1770,216,232,59,14,107,162,722,0,0
24,SF,76,51,2278,300,220,54,23,127,197,1022,0,0
25,SG,74,9,2268,397,200,52,27,140,173,1014,1,0
26,SG,70,69,2740,378,298,54,18,179,138,1293,0,0
27,SG,70,70,2474,467,240,35,16,182,145,1147,0,0
28,SF,73,47,2356,483,326,30,31,145,139,722,0,0
29,SG,54,50,1805,336,212,39,12,115,131,586,0,0
30,SG,41,2,838,184,51,20,2,41,88,228,0,0
31,SG,39,2,752,128,42,14,6,30,58,237,0,0
32,SF,59,17,900,157,99,21,4,35,63,281,0,0
33,SF,82,4,1707,207,130,26,5,77,95,579,0,0
34,SF,52,15,701,91,46,14,4,23,74,109,0,0
35,SF,47,2,373,53,40,13,4,17,53,63,0,0
36,SF,20,0,151,38,22,2,0,13,9,28,0,0
22,SG,20,0,268,35,18,8,8,6,29,87,0,0
23,SG,40,24,805,88,104,20,7,47,92,377,0,0
24,SG,25,1,613,49,76,16,5,38,52,338,0,0
22,C,82,72,2382,675,137,31,147,173,230,1104,0,1
23,C,82,82,2692,735,122,22,156,204,273,1431,0,1
24,C,80,80,2447,669,61,34,160,196,298,1465,0,1
25,C,57,57,1949,581,85,30,94,147,195,1271,0,1
26,C,48,48,1624,452,94,17,94,167,159,1202,0,1
27,C,55,55,2044,594,129,25,111,183,171,1209,0,1
28,C,77,77,2589,761,137,30,150,234,257,1514,0,1
30,C,5,5,91,27,4,0,8,7,13,51,0,1
21,PF,82,1,1472,423,62,67,74,94,236,559,0,0
22,PF,82,2,1702,460,81,72,73,87,269,661,0,0
23,PF,76,38,2290,654,138,78,73,129,288,1028,0,0
24,PF,82,8,2277,559,131,64,99,116,285,954,0,0
25,PF,76,76,2605,579,187,103,69,145,272,1315,0,0
26,PF,64,62,2100,563,150,118,52,112,222,1061,0,0
27,PF,78,78,2375,554,201,102,80,138,232,1135,0,0
28,PF,74,73,2482,627,232,129,78,185,210,1328,1,1
29,PF,73,73,2390,570,223,130,69,166,201,1218,0,1
30,PF,81,81,2647,732,265,147,139,191,237,1385,0,1
31,PF,69,67,2343,533,252,90,62,158,186,1246,0,1
32,PF,38,37,1143,245,105,39,44,73,99,555,0,0
33,PF,70,65,1895,505,141,83,54,95,183,883,0,0
34,PF,51,48,1240,293,83,44,30,70,150,591,0,0
35,PF,26,26,621,134,43,22,14,26,54,271,0,0
24,PG,1,0,3,0,1,0,0,0,2,0,0,0
23,PF,82,3,1654,404,97,54,54,89,172,833,0,0
24,PF,66,38,1646,362,100,58,46,102,151,777,0,0
25,PF,70,15,1679,384,75,53,55,80,128,744,0,0
26,PF,55,14,1494,405,80,44,39,62,108,859,0,0
26,PF,25,3,622,159,39,15,13,31,45,420,0,0
26,PF,30,11,872,246,41,29,26,31,63,439,0,0
27,PF,46,25,1245,339,55,31,34,48,107,697,0,0
27,PF,32,22,925,264,35,21,25,37,86,534,0,0
27,PF,14,3,320,75,20,10,9,11,21,163,0,0
21,SG,79,71,2638,296,291,118,27,215,213,1616,0,0
22,SG,77,77,2598,316,322,106,31,218,208,1829,0,0
23,SG,69,69,2364,304,294,70,14,184,172,1655,0,1
24,SG,30,30,1005,137,160,29,10,88,68,724,0,1
24,SF,3,0,10,1,1,1,0,0,0,6,0,0
21,PF,21,0,79,26,2,6,3,4,9,22,0,0
24,SG,1,0,1,0,0,0,0,0,0,3,0,0
25,SG,14,0,84,6,15,1,1,8,10,16,0,0
26,SG,5,0,47,7,8,1,1,3,2,14,0,0
23,PG,49,37,1456,111,121,44,23,79,98,487,0,0
24,SG,81,8,2496,288,208,87,32,186,171,1277,0,0
25,SG,79,49,3002,397,195,84,26,165,169,1538,0,0
26,SG,74,74,3116,300,187,109,37,180,189,1606,0,0
27,SG,73,73,3044,303,208,95,36,166,185,1280,0,0
28,SG,80,80,3229,362,258,107,33,180,179,1260,0,0
29,SG,66,64,2388,229,188,74,30,133,152,1134,0,0
29,SG,23,21,726,63,42,23,9,41,49,369,0,0
29,SG,43,43,1662,166,146,51,21,92,103,765,0,0
30,SG,79,74,2979,341,238,93,36,145,208,1170,0,0
31,SG,78,73,2841,267,198,92,24,145,186,1077,0,0
32,SG,77,38,2702,275,202,78,34,123,152,984,0,0
33,SG,11,11,365,29,12,15,2,18,21,151,0,0
22,C,24,0,135,42,3,3,4,18,29,35,0,0
23,C,15,0,76,25,4,3,2,8,12,16,0,0
24,C,51,1,644,178,22,19,44,46,87,205,0,0
25,PF,35,1,417,113,8,17,12,25,42,102,0,0
26,"C,PF",20,1,120,37,1,3,6,7,13,28,0,0
26,C,8,1,69,23,0,2,3,6,7,14,0,0
26,C,8,0,24,7,0,0,1,1,2,8,0,0
26,PF,4,0,27,7,1,1,2,0,4,6,0,0
21,SF,11,0,112,10,4,4,0,2,17,32,0,0
22,SG,7,0,42,4,4,2,1,2,5,11,0,0
21,C,26,0,121,37,2,5,4,12,22,42,0,0
22,C,28,3,190,50,2,4,12,18,29,54,0,0
23,C,58,22,912,307,19,29,35,64,113,441,0,0
23,C,30,3,196,55,2,6,7,9,40,96,0,0
23,C,28,19,716,252,17,23,28,55,73,345,0,0
24,C,82,73,2168,651,33,63,61,118,252,795,0,0
25,C,35,0,445,129,6,16,21,25,79,160,0,0
26,C,80,24,1611,474,36,55,52,96,195,592,0,0
26,C,53,1,938,267,20,22,27,55,113,345,0,0
26,C,27,23,673,207,16,33,25,41,82,247,0,0
27,C,77,59,1933,586,34,58,86,108,236,731,0,0
27,C,54,54,1519,439,26,53,53,81,172,589,0,0
27,C,23,5,414,147,8,5,33,27,64,142,0,0
28,C,80,30,1389,418,40,21,49,91,220,493,0,0
29,C,51,33,773,229,9,27,40,43,133,286,0,0
30,C,82,29,1650,494,72,45,60,101,230,639,0,0
30,C,21,0,228,73,6,7,8,11,36,69,0,0
30,C,61,29,1422,421,66,38,52,90,194,570,0,0
31,C,39,1,341,79,8,5,16,23,63,104,0,0
32,C,58,29,984,304,28,15,43,53,105,459,0,0
33,C,75,37,1280,368,23,30,56,70,184,535,0,0
33,C,51,30,851,252,17,14,46,51,121,370,0,0
33,C,24,7,429,116,6,16,10,19,63,165,0,0
34,C,63,1,692,170,14,20,37,26,101,171,0,0
35,C,63,12,693,195,26,21,32,24,97,166,0,0
36,C,80,1,562,175,20,14,30,37,77,124,0,0
37,C,23,0,128,38,3,4,5,7,16,27,0,0
38,C,5,0,19,4,0,0,0,3,4,8,0,0
22,SF,26,15,343,52,19,7,5,12,41,77,0,0
22,SF,23,15,336,51,19,6,5,12,41,75,0,0
22,SF,3,0,7,1,0,1,0,0,0,2,0,0
19,SG,63,0,854,66,91,20,9,49,60,421,0,0
20,SG,73,0,1258,137,117,37,19,86,106,653,0,0
21,SG,55,1,1169,157,114,25,16,77,74,564,0,0
22,SG,18,0,390,49,32,6,2,20,20,214,0,0
22,SG,12,0,42,4,1,0,0,4,1,14,0,0
24,SG,2,0,8,2,0,0,0,2,0,0,0,0
20,C,80,48,2222,601,105,93,45,81,196,751,0,0
21,C,66,66,2082,637,152,83,46,161,180,1015,0,0
22,C,81,81,2687,777,281,105,55,234,190,1298,1,0
23,PF,82,82,2690,760,171,91,47,166,205,1249,0,0
24,PF,69,57,2137,704,142,78,34,149,148,1098,0,0
25,C,79,67,2314,696,178,72,67,129,163,1210,0,0
26,C,81,0,1823,532,187,92,38,140,168,951,0,0
27,C,51,14,1040,350,114,44,23,94,95,524,1,0
27,C,5,0,79,25,5,0,0,6,7,34,0,0
27,C,20,14,465,160,50,16,6,40,40,225,0,0
27,C,26,0,496,165,59,28,17,48,48,265,1,0
28,C,43,2,480,172,24,14,8,32,66,230,0,0
28,C,38,2,423,156,16,13,8,31,61,183,0,0
28,C,2,0,5,3,1,0,0,0,0,6,0,0
28,C,3,0,52,13,7,1,0,1,5,41,0,0
27,SF,78,75,2166,484,90,80,108,51,152,661,0,0
28,SF,80,60,2068,365,95,86,60,43,133,577,0,0
28,SF,54,39,1379,249,70,65,44,31,85,393,0,0
28,SF,26,21,689,116,25,21,16,12,48,184,0,0
29,SF,61,2,1052,191,49,34,30,23,69,296,0,0
30,SF,59,20,1042,165,52,28,33,22,65,255,0,0
30,SF,40,13,764,118,45,25,27,17,39,189,0,0
30,SF,19,7,278,47,7,3,6,5,26,66,0,0
31,SF,8,0,123,22,5,1,5,8,5,18,0,0
22,SG,4,0,19,3,1,2,1,0,1,2,0,0
22,PF,2,0,9,1,1,0,0,0,4,0,0,0
22,PG,38,0,331,33,34,11,3,21,33,110,0,0
23,SG,75,21,1682,167,206,51,23,105,122,588,0,0
24,SG,79,3,1506,136,112,60,13,55,106,499,0,0
25,SG,56,0,504,46,33,20,6,14,45,149,0,0
26,SG,59,22,1263,133,99,37,18,53,103,443,0,0
27,SG,73,22,1820,152,164,50,32,62,131,700,0,0
28,SG,82,80,2586,238,187,79,12,102,182,1022,0,0
29,SG,53,36,1463,127,102,40,8,59,112,633,0,0
